Entity,Code,Year,Wind (terawatt-hours),Hydro (terawatt-hours),Nuclear (terawatt-hours),Solar (terawatt-hours),Other renewables (terawatt-hours),Coal (terawatt-hours),Oil (terawatt-hours),Natural gas (terawatt-hours)
Ecuador,ECU,1996,0,6.3434151,0,0,0,,243.3798383,
Ecuador,ECU,1997,0,6.5341771,0,0,0,,245.2082288,
Ecuador,ECU,1998,0,6.5060954,0,0,0,,237.7281407,
Ecuador,ECU,1999,0,7.176725937,0,0,0,,236.4814594,
Ecuador,ECU,2000,0,7.611231426,0,0,0,,251.1202229,
Ecuador,ECU,2001,0,7.070652629,0,0,0,,254.7974868,
Ecuador,ECU,2002,0,7.52425603,0,0,0,,245.0814327,
Ecuador,ECU,2003,0,7.18041691,0,0,0,,261.2882903,
Ecuador,ECU,2004,0,7.411699139,0,0,0.00324057,,329.5093821,
Ecuador,ECU,2005,0,6.882639373,0,1.23899E-05,0.102856283,,332.3491273,
Ecuador,ECU,2006,0,7.129493192,0,0.000014875,0.145555729,,334.6427825,
Ecuador,ECU,2007,0.000962135,9.03765528,0,0.000018162,0.218752751,,319.3138735,
Ecuador,ECU,2008,0.002682461,11.29333301,0,0.000026687,0.208324462,,316.2074629,
Ecuador,ECU,2009,0.003204417,9.225407229,0,7.8786E-06,0.216519797,,303.716443,
Ecuador,ECU,2010,0.00343485,8.636400921,0,0,0.235561875,,303.7296932,
Ecuador,ECU,2011,0.00334467,11.13308825,0,0.00005812,0.27820037,,311.7919328,
Ecuador,ECU,2012,0.002398368,12.23772341,0,0.00032566,0.296353242,,315.1510606,
Ecuador,ECU,2013,0.056702975,11.03882457,0,0.003663607,0.29578793,,328.4635279,
Ecuador,ECU,2014,0.079742467,11.45789563,0,0.016482696,0.399471183,,346.9226858,
Ecuador,ECU,2015,0.098806317,13.09627001,0,0.036057927,0.407751048,,338.5331173,
Ecuador,ECU,2016,0.08395875,15.83384201,0,0.038754818,0.489796491,,342.7714695,
Ecuador,ECU,2017,0.0734,20.08861,0,0.03748,0.43085,,331.1887381,
Ecuador,ECU,2018,0.080257771,20.69612073,0,0.037991538,0.427967651,,322.4109442,
Egypt,EGY,1965,0,1.7324048,0,0,0,,75.33914,
Egypt,EGY,1966,0,1.8252122,0,0,0,,72.76891,
Egypt,EGY,1967,0,1.966633,0,0,0,,64.90703,
Egypt,EGY,1968,0,3.0007726,0,0,0,,99.75051,
Egypt,EGY,1969,0,3.9907182,0,0,0,,142.99085,
Egypt,EGY,1970,0,4.6889834,0,0,0,,190.77852,0.818125
Egypt,EGY,1971,0,5.0469548,0,0,0,,173.89176,0.818125
Egypt,EGY,1972,0,5.1618592,0,0,0,,124.6736,0.683375
Egypt,EGY,1973,0,5.1530204,0,0,0,,98.61077,0.548625
Egypt,EGY,1974,0,6.1164496,0,0,0,,86.67839,0.5775
Egypt,EGY,1975,0,6.7926178,0,0,0,,136.46642,0.48125
Egypt,EGY,1976,0,8.0035334,0,0,0,,193.1743,3.6575
Egypt,EGY,1977,0,9.037673,0,0,0,,243.067,4.4275
Egypt,EGY,1978,0,9.9303918,0,0,0,,292.9597,7.1225
Egypt,EGY,1979,0,9.6077756,0,0,0,,304.0082,10.78
Egypt,EGY,1980,0,9.8022292,0,0,0,,346.3414,20.9825
Egypt,EGY,1981,0,10.2132334,0,0,0,,373.92776,23.485
Egypt,EGY,1982,0,10.4916556,0,0,0,,387.44182,25.69875
Egypt,EGY,1983,0,9.8154874,0,0,0,,423.6809,30.12625
Egypt,EGY,1984,0,9.6298726,0,0,0,,486.55268,38.6925
Egypt,EGY,1985,0,9.148,0,0,0,,524.12921,47.45125
Egypt,EGY,1986,0,8.972,0,0,0,,478.40005,54.67
Egypt,EGY,1987,0,8.9695,0,0,0,,537.87587,60.445
Egypt,EGY,1988,0,8.829,0,0,0,,514.44142,66.605
Egypt,EGY,1989,0,9.487,0,0,0,,517.77923,74.4975
Egypt,EGY,1990,0,9.953,0,0,0,,529.15337,77.67375
Egypt,EGY,1991,0,9.916,0,0,0,,528.21134,87.395
Egypt,EGY,1992,0,9.8,0,0,0,,534.80555,94.5175
Egypt,EGY,1993,0,10.0925,0,0,0,,552.73901,108.66625
Egypt,EGY,1994,0,10.728,0,0,0,,540.76011,116.4625
Egypt,EGY,1995,0,11.192,0,0,0,,541.81844,120.3125
Egypt,EGY,1996,0,11.484,0,0,0,,524.2804,128.0125
Egypt,EGY,1997,0,11.771,0,0,0,,509.30096,130.9
Egypt,EGY,1998,0,12.1045,0,0,0,,499.64806,134.75
Egypt,EGY,1999,0.012,13.4405,0,0,0,,481.02843,161.7
Egypt,EGY,2000,0.0805,14.178,0,0.0002,0,,452.6054482,202.125
Egypt,EGY,2001,0.179,14.4135,0,0.0009,0,,437.2890794,242.55
Egypt,EGY,2002,0.2125,13.9945,0,0.001,0,,433.107788,262.7625
Egypt,EGY,2003,0.286,12.939,0,0.001,0,,431.1529313,289.7125
Egypt,EGY,2004,0.504050505,12.8315,0,0.001,0,,405.1968382,317.625
Egypt,EGY,2005,0.510111111,12.644,0,0.001,0,,385.7354831,409.0625
Egypt,EGY,2006,0.605060606,12.7845,0,0.001,0,,385.6705317,526.4875
Egypt,EGY,2007,0.662436364,14.2175,0,0.0012,0,,393.2103,536.01625
Egypt,EGY,2008,0.929813131,15.096,0,0.0015,0,,403.0303377,567.58625
Egypt,EGY,2009,1.037193939,13.7725,0,0.0022,0,,410.0738,603.39125
Egypt,EGY,2010,1.409143434,12.9545,0,0.0252,0,,407.3989,590.205
Egypt,EGY,2011,1.645793939,12.99,0,0.0936,0,,402.3862698,591.4328083
Egypt,EGY,2012,1.78230404,13.0275,0,0.0581,0,,403.8643937,585.9818147
Egypt,EGY,2013,1.542920202,13.2365,0,0.0591,0,,399.6190459,539.6483689
Egypt,EGY,2014,1.126176768,13.587,0,0.0415,0,,408.6804944,469.6104875
Egypt,EGY,2015,1.871145455,13.6835,0,0.0654,0,,412.06253,425.90625
Egypt,EGY,2016,2.52580303,13.5025,0,0.1045,0,,393.50105,402.5175
Egypt,EGY,2017,2.449349354,13.4074,0,0.262771858,0,,374.23014,488.1264868
Egypt,EGY,2018,2.438966811,13.48338,0,1.035739071,0,,380.323482,585.5832658
Equatorial Guinea,GNQ,1992,,,,,,,1.155109905,
Equatorial Guinea,GNQ,1993,,,,,,,2.879884668,
Equatorial Guinea,GNQ,1994,,,,,,,2.879884668,
Equatorial Guinea,GNQ,1995,,,,,,,4.031838535,
Equatorial Guinea,GNQ,1996,,,,,,,9.818434193,
Equatorial Guinea,GNQ,1997,,,,,,,34.55861601,
Equatorial Guinea,GNQ,1998,,,,,,,47.80608548,
Equatorial Guinea,GNQ,1999,,,,,,,57.59769335,
Equatorial Guinea,GNQ,2000,,,,,,,66.25600879,
Equatorial Guinea,GNQ,2001,,,,,,,108.7990635,
Equatorial Guinea,GNQ,2002,,,,,,,129.1141672,
Equatorial Guinea,GNQ,2003,,,,,,,147.9590401,
Equatorial Guinea,GNQ,2004,,,,,,,192.6125851,
Equatorial Guinea,GNQ,2005,,,,,,,203.1589281,
Equatorial Guinea,GNQ,2006,,,,,,,200.5695348,
Equatorial Guinea,GNQ,2007,,,,,,,206.1971622,
Equatorial Guinea,GNQ,2008,,,,,,,204.4630264,
Equatorial Guinea,GNQ,2009,,,,,,,181.9101186,
Equatorial Guinea,GNQ,2010,,,,,,,168.1133806,
Equatorial Guinea,GNQ,2011,,,,,,,164.844209,
Equatorial Guinea,GNQ,2012,,,,,,,176.3504091,
Equatorial Guinea,GNQ,2013,,,,,,,153.9201282,
Equatorial Guinea,GNQ,2014,,,,,,,154.4375774,
Equatorial Guinea,GNQ,2015,,,,,,,141.2466545,
Equatorial Guinea,GNQ,2016,,,,,,,121.1544735,
Equatorial Guinea,GNQ,2017,,,,,,,104.2772163,
Equatorial Guinea,GNQ,2018,,,,,,,101.0440167,
Estonia,EST,1985,0,0,0,0,0,,,
Estonia,EST,1986,0,0,0,0,0,,,
Estonia,EST,1987,0,0,0,0,0,,,
Estonia,EST,1988,0,0,0,0,0,,,
Estonia,EST,1989,0,0,0,0,0,,,
Estonia,EST,1990,0,0,0,0,0,,,
Estonia,EST,1991,0,0,0,0,0,,,
Estonia,EST,1992,0,0,0,0,0,,,
Estonia,EST,1993,0,0,0,0,0,,,
Estonia,EST,1994,0,0,0,0,0,,,
Estonia,EST,1995,0,0,0,0,0.006,,,
Estonia,EST,1996,0,0,0,0,0.005,,,
Estonia,EST,1997,0,0,0,0,0.008,,,
Estonia,EST,1998,0,0,0,0,0.012,,,
Estonia,EST,1999,0,0.004,0,0,0.012,,,
Estonia,EST,2000,0,0.005,0,0,0.013,,,
Estonia,EST,2001,0,0.007,0,0,0.011,,,
Estonia,EST,2002,0.0014,0.006,0,0,0.027,,,
Estonia,EST,2003,0.0061,0.013,0,0,0.026,,,
Estonia,EST,2004,0.0076,0.022,0,0,0.031,,,
Estonia,EST,2005,0.0539,0.022,0,0,0.033,,,
Estonia,EST,2006,0.0763,0.014,0,0,0.038,,,
Estonia,EST,2007,0.091,0.022,0,0,0.036,,,
Estonia,EST,2008,0.133,0.028,0,0,0.038,,,
Estonia,EST,2009,0.195,0.032,0,0.0001,0.314,,,
Estonia,EST,2010,0.277,0.027,0,0.0001,0.742,,,
Estonia,EST,2011,0.368,0.03,0,0.0002,0.783,,,
Estonia,EST,2012,0.434,0.042,0,0.0003,1.001,,,
Estonia,EST,2013,0.529,0.026,0,0.0014,0.667,,,
Estonia,EST,2014,0.604,0.0267,0,0.0031,0.74,,,
Estonia,EST,2015,0.7151,0.027,0,0.0059,0.759,,,
Estonia,EST,2016,0.594,0.035,0,0.0101,0.885,,,
Estonia,EST,2017,0.723,0.026,0,0.012679515,1.287092989,,,
Estonia,EST,2018,0.633888557,0.015617162,0,0.012679515,1.369850244,,,
Europe,,1965,0,302.5160864,19.9226552,0,3.009,,453.63978,
Europe,,1966,0,325.221337,26.146751,0,4.101,,460.85038,
Europe,,1967,0,325.0634559,31.0563164,0,4.489,,475.85308,
Europe,,1968,0,336.8719331,34.5455782,0,4.997,,482.86597,
Europe,,1969,0,331.7794415,42.9034382,0,5.422904,,488.97172,
Europe,,1970,0,346.9578656,45.3702434,0,7.118356961,,488.33207,1031.677309
Europe,,1971,0,351.1074565,52.3474396,0,7.231883626,,484.0729401,1262.161367
Europe,,1972,0,364.1689418,67.4403464,0,7.12260804,,501.8046829,1525.760006
Europe,,1973,0,369.9802864,74.2944464,0,7.663391239,,504.6919009,1718.385916
Europe,,1974,0,399.5446364,86.0854698,0,8.0420602,,507.455872,1918.911694
Europe,,1975,0,407.2114048,115.5810866,0,8.520942081,,608.6303304,2002.201578
Europe,,1976,0,377.0066881,135.8879958,0,8.485597232,,778.1524247,2135.762519
Europe,,1977,0,456.6953085,161.4006481,0,8.880291321,,1079.136018,2194.876036
Europe,,1978,0.003,456.1805618,180.6353618,0,9.372139078,,1296.867242,2243.335194
Europe,,1979,0.006,480.1409612,201.793883,0,9.762957992,,1596.687038,2319.947006
Europe,,1980,0.0105,465.5496995,238.2280674,0,10.74094928,,1667.484062,2283.738856
Europe,,1981,0.0105,471.3318778,321.1825351,0,10.75352315,5240.830488,1757.599047,2247.685852
Europe,,1982,0.0185,467.2124976,353.7753128,0,9.836121004,5477.635471,1955.75188,2132.848623
Europe,,1983,0.0301,481.0383689,416.8774921,0,10.13665216,5408.363407,2194.779898,2180.742444
Europe,,1984,0.0382,486.7857237,525.7781203,0.001010101,10.51057781,4969.833087,2380.026339,2215.569847
Europe,,1985,0.0574,502.1749587,695.5646092,0.001010101,10.96141274,6416.005042,2527.253889,2698.570565
Europe,,1986,0.1336,486.1124371,738.8806523,0.001010101,13.01880956,6534.204823,2571.860424,2611.641616
Europe,,1987,0.1908,529.5193376,768.9651478,0,12.87530129,6441.084939,2618.428443,2625.552616
Europe,,1988,0.3297,566.3214688,846.2895961,0.001010101,13.6780998,6359.873133,2593.985402,2488.722097
Europe,,1989,0.5154,492.7655971,886.895742,0.009090909,13.53727589,6111.032009,2527.885562,2507.605822
Europe,,1990,0.779460415,502.4571504,894.4248074,0.0125,18.95285263,5578.823738,2595.718078,2455.049154
Europe,,1991,0.980027988,513.0917745,917.8118671,0.0155,19.549433,5060.650935,2722.945136,2521.794282
Europe,,1992,1.53504808,529.6566497,924.2365859,0.027088,20.709603,4814.420298,2899.016283,2484.616295
Europe,,1993,2.284826092,550.4667647,960.7096467,0.032383,22.879095,4388.469389,3035.630715,2576.353826
Europe,,1994,2.979235703,557.1966285,952.1487056,0.0376885,24.01789971,4007.578841,3526.475524,2576.233017
Europe,,1995,3.863029201,564.8899094,976.9603093,0.04684,26.49863146,3962.887692,3664.715027,2659.435905
Europe,,1996,4.828585245,548.0862941,1032.197734,0.053811411,26.68019984,3829.1692,3851.416623,3004.622503
Europe,,1997,7.295492956,567.678972,1042.517304,0.063926244,31.66351939,3819.33525,3851.266452,2962.905011
Europe,,1998,11.17647914,593.9041617,1033.896217,0.0870885,36.11504184,3494.251376,3817.673732,2957.143665
Europe,,1999,14.24432177,598.1808529,1040.456108,0.091198056,38.09960017,3350.40871,3877.643871,3040.281983
Europe,,2000,22.4547142,617.6173959,1048.82468,0.13447325,42.3312483,3225.127314,3901.228679,3114.23248
Europe,,2001,26.93428666,612.0053846,1082.005867,0.1701665,44.95466864,3198.335857,3793.568142,3149.371369
Europe,,2002,36.42594931,563.9119819,1095.455172,0.276783006,50.65633618,3175.38789,3770.605457,3235.256332
Europe,,2003,44.53115229,529.5205388,1104.813421,0.468725744,57.9809708,3148.507942,3609.817159,3267.967856
Europe,,2004,59.29678686,570.0996927,1122.65995,0.751125873,68.82014151,3050.728124,3453.711135,3380.632274
Europe,,2005,71.09674937,571.6718853,1110.194654,1.486411246,78.70017876,2990.51803,3179.778113,3282.734947
Europe,,2006,83.16413988,561.8547733,1108.070743,2.524115814,89.30264182,2981.010531,2938.211372,3208.962027
Europe,,2007,105.7131938,563.9350558,1055.812656,3.815732819,99.4855374,2910.687267,2794.350433,3068.906921
Europe,,2008,121.3539015,592.994442,1055.097976,7.501099132,110.0937411,2848.353941,2659.589994,3210.158188
Europe,,2009,135.3832286,589.692339,1004.692726,14.19282706,120.7865754,2692.803323,2512.402306,3041.060029
Europe,,2010,153.4434969,649.7226544,1032.048072,23.26339202,136.9305023,2661.960008,2325.543376,3106.80688
Europe,,2011,186.6569032,569.6100312,1024.165909,46.71348231,146.2032016,2760.478438,2120.607322,2854.506931
Europe,,2012,214.8372201,625.7587544,998.3665089,71.86961416,162.0296783,2754.794559,1948.802762,2880.502399
Europe,,2013,248.0943118,661.5625603,986.4854372,86.9350868,171.7760753,2601.957367,1848.342112,2806.31573
Europe,,2014,264.813331,644.0056522,992.7018247,98.83250601,183.511239,2380.254902,1856.970626,2674.707783
Europe,,2015,318.807054,635.8393611,968.2674974,109.8801756,196.6165289,2177.641416,1936.054401,2616.790615
Europe,,2016,323.0291976,651.3580431,942.170014,113.9504791,201.5823378,2077.135643,1951.737175,2605.054128
Europe,,2017,384.2963816,584.8894939,936.1229454,124.5423787,208.2356302,2015.084083,1915.30624,2632.35136
Europe,,2018,404.3694801,642.0666166,937.49163,139.0520627,217.6324969,1977.538787,1895.014403,2506.704887
Europe (other),,1965,0,9.41572165,0,0,0,,277.06149,
Europe (other),,1966,0,10.36218912,0,0,0,,286.36549,
Europe (other),,1967,0,11.18691338,0,0,0,,298.28624,
Europe (other),,1968,0,12.34593145,0,0,0,,305.55499,
Europe (other),,1969,0,15.34683931,0,0,0,,311.93986,
Europe (other),,1970,0,15.39558798,0,0,0,,309.98602,128.4471322
Europe (other),,1971,0,16.5183984,0,0,0,,298.56536,133.0140969
Europe (other),,1972,0,19.05899742,0,0,0,,296.14632,142.1699517
Europe (other),,1973,0,17.71094383,0,0,0,,297.42562,154.3442762
Europe (other),,1974,0,22.15130425,0,0,0,,296.30914,166.3663036
Europe (other),,1975,0,21.09676987,0,0,0,,292.85503,171.4317083
Europe (other),,1976,0,22.63358449,0,0,0,,285.0513,181.8976714
Europe (other),,1977,0,26.72581231,0,0,0,,276.16598,193.0507115
Europe (other),,1978,0,27.77207352,0,0,0,,280.7482,203.0979849
Europe (other),,1979,0,29.44005074,0,0,0,,292.11071,198.0907967
Europe (other),,1980,0,31.29806216,0,0,0,,277.4918,190.4049269
Europe (other),,1981,0,28.58460611,0.2916804,0,0,397.2564453,267.51326,183.6978241
Europe (other),,1982,0,26.84341807,2.5367356,0,0,416.0038048,279.84106,199.6908117
Europe (other),,1983,0,25.23039262,3.9155884,0,0,422.2618338,301.6822,198.7163076
Europe (other),,1984,0,29.38026478,4.4194,0,0,432.2514949,303.69419,202.2801654
Europe (other),,1985,0,33.01269853,4.053,0,0,510.5756757,394.57101,211.6694549
Europe (other),,1986,0,37.54565288,4.019,0,0,514.706129,397.96697,202.9850102
Europe (other),,1987,0,38.67528844,4.495,0,0,482.6209657,385.84851,203.3767153
Europe (other),,1988,0,38.68767479,4.135,0,0,438.5646521,374.91631,204.4229137
Europe (other),,1989,0,35.64239955,4.688,0,0,447.9588656,361.16965,207.151361
Europe (other),,1990,0,23.28519583,0,0,0,439.5202068,357.55272,185.7948063
Europe (other),,1991,0,28.50613309,0,0,0,390.1986492,357.84347,172.1159743
Europe (other),,1992,0,24.70171436,0,0,0,372.0117928,338.65397,165.5198301
Europe (other),,1993,0.000427273,22.61378139,0,0,0,327.7026372,313.35872,163.0740802
Europe (other),,1994,0.000611111,25.48877999,0,0,0,294.9492297,316.48719,150.1005066
Europe (other),,1995,0.000575758,25.601664,0,0,0,296.8796858,297.30932,156.2422934
Europe (other),,1996,0.000585859,31.92751011,0,0,0.0142855,291.1253795,282.48107,153.4134348
Europe (other),,1997,0.000555556,28.95645402,0,0,0.012857,304.7782414,269.026323,142.2962661
Europe (other),,1998,0.000551515,29.22175559,0,0,0.0142855,274.5624029,259.091977,135.5557603
Europe (other),,1999,0.000567677,31.4153479,0,0,0.011802,258.1654566,241.1794045,131.0481061
Europe (other),,2000,0.000528283,28.0087438,0,0,0.011311,253.1339495,239.9002092,126.5959466
Europe (other),,2001,0.000509091,27.18582904,0,0.0001,0.0111205,256.130004,238.4983522,118.9376539
Europe (other),,2002,0.000558586,27.15567333,0,0.0003,0.010448,265.0441514,247.3844514,116.017922
Europe (other),,2003,0.003023232,27.00063959,0,0.0004,0.0110195,285.5660585,250.6502717,110.2162653
Europe (other),,2004,0.007584848,31.2736985,0,0.0005,0.045295,256.1814581,245.7804535,115.0225082
Europe (other),,2005,0.011446465,31.9782164,0,0.0006,0.054092,254.3143185,233.341065,108.9024058
Europe (other),,2006,0.016139394,29.86743934,0,0.0006,0.0558085,277.3692332,226.6704329,113.2925336
Europe (other),,2007,0.016928283,25.51102407,0,0.001,0.058165,176.3474963,226.2627707,106.2233282
Europe (other),,2008,0.014110101,27.48537248,0,0.0012,0.0841045,177.774862,214.7208574,99.92585067
Europe (other),,2009,0.016166667,31.87419639,0,0.003110101,0.07816449,179.8451379,204.3048573,96.51668151
Europe (other),,2010,0.015731313,40.47452151,0,0.00587925,0.077153995,183.3665624,196.090015,96.5439641
Europe (other),,2011,0.015682828,26.87228136,0,0.015201,0.080921,183.1556331,192.8994059,98.92529847
Europe (other),,2012,0.011906061,27.54538408,0,0.032527247,0.090928288,163.1550945,193.9063785,89.09995147
Europe (other),,2013,0.023875758,35.95966056,0,0.052813,0.107249937,190.3939634,198.9514538,77.63427735
Europe (other),,2014,0.037026465,32.52201652,0,0.10400625,0.105182682,175.6362135,196.5405569,72.05281653
Europe (other),,2015,0.058574626,32.24505698,0,0.2375925,0.14049829,159.4549458,191.0740204,68.05573175
Europe (other),,2016,0.089617151,35.63516839,0,0.315703981,0.154252051,149.1024802,181.6714343,92.45788992
Europe (other),,2017,0.293734582,28.72715619,0,0.38473079,0.19718883,150.6051613,174.640959,95.0211351
Europe (other),,2018,0.531134615,38.93203591,0,0.441810565,0.23331662,164.1505179,176.3606364,87.47826484
Finland,FIN,1965,0,9.353535354,0,0,0,,,
Finland,FIN,1966,0,10.38080808,0,0,0,,,
Finland,FIN,1967,0,11.62929293,0,0,0,,,
Finland,FIN,1968,0,10.48888889,0,0,0,,,
Finland,FIN,1969,0,8.745454545,0,0,0,,,
Finland,FIN,1970,0,9.524242424,0,0,0,,,
Finland,FIN,1971,0,10.68080808,0,0,0,,,
Finland,FIN,1972,0,10.37979798,0,0,0,,,
Finland,FIN,1973,0,10.57979798,0,0,0,,,
Finland,FIN,1974,0,12.7030303,0,0,0,,,
Finland,FIN,1975,0,12.20909091,0,0,0,,,
Finland,FIN,1976,0,9.481818182,0,0,0,,,
Finland,FIN,1977,0,12.18181818,2.642105263,0,0,,,
Finland,FIN,1978,0,9.798989899,3.241052632,0,0,,,
Finland,FIN,1979,0,10.87070707,6.694736842,0,0,,,
Finland,FIN,1980,0,10.21717172,6.973684211,0,0,,,
Finland,FIN,1981,0,13.65454545,14.56315789,0,0,,,
Finland,FIN,1982,0,13.08888889,16.65894737,0,0,,,
Finland,FIN,1983,0,13.58080808,17.59684211,0,0,,,
Finland,FIN,1984,0,13.24747475,18.73578947,0,0,,,
Finland,FIN,1985,0,12.33434343,18.92631579,0,0,,,
Finland,FIN,1986,0,12.38989899,18.94526316,0,0,,,
Finland,FIN,1987,0,13.7959596,19.50947368,0,0,,,
Finland,FIN,1988,0,13.36262626,19.41789474,0,0,,,
Finland,FIN,1989,0,13.03030303,18.95789474,0,0,,,
Finland,FIN,1990,0,10.86060606,19.08210526,0.0005,5.156,,,
Finland,FIN,1991,0.0006,13.1979798,19.37578947,0.0005,4.999,,,
Finland,FIN,1992,0.0024,15.10808081,19.12631579,0.0006,4.95,,,
Finland,FIN,1993,0.0044,13.47373737,19.78947368,0.0007,5.958,,,
Finland,FIN,1994,0.0072,11.77979798,19.29263158,0.0008,6.465,,,
Finland,FIN,1995,0.0108,12.91707071,19.08210526,0.0008,6.608,,,
Finland,FIN,1996,0.011,11.82191919,19.66210526,0.001,5.889,,,
Finland,FIN,1997,0.0166,11.9140404,21.10631579,0.0012,7.891,,,
Finland,FIN,1998,0.023,14.92585859,22.08,0.0013,9.333,,,
Finland,FIN,1999,0.049,12.67343434,23.22105263,0.0014,8.363,,,
Finland,FIN,2000,0.0766,14.59878788,22.71052632,0.0016,8.588526316,,,
Finland,FIN,2001,0.0696,13.14959596,23.00410526,0.0017,8.211789474,,,
Finland,FIN,2002,0.063,10.73040404,22.52084211,0.0019,8.932421053,,,
Finland,FIN,2003,0.0919,9.550505051,22.97884211,0.0021,9.292,,,
Finland,FIN,2004,0.1203,15.01505051,22.962,0.0024,10.37094737,,,
Finland,FIN,2005,0.1683,13.56363636,23.53294737,0.0026,9.479473684,,,
Finland,FIN,2006,0.1527,11.42727273,23.16168421,0.0034,10.75663158,,,
Finland,FIN,2007,0.1884,14.13191919,23.68547368,0.0038,9.928,,,
Finland,FIN,2008,0.2605,17.08030303,23.21021053,0.0039,10.39126316,,,
Finland,FIN,2009,0.2766,12.7,23.79031579,0.0043,8.743578947,,,
Finland,FIN,2010,0.2943,12.87171717,23.04105263,0.0047,10.98021053,,,
Finland,FIN,2011,0.4814,12.40232323,23.43736842,0.0053,11.18284211,,,
Finland,FIN,2012,0.4943,16.83525253,23.224,0.0057,11.10126316,,,
Finland,FIN,2013,0.7737,12.80040404,23.86684211,0.0065,11.94263158,,,
Finland,FIN,2014,1.1072,13.37393939,23.83789474,0.008,11.70726316,,,
Finland,FIN,2015,2.3274,16.75171717,23.50105263,0.0102,11.318,,,
Finland,FIN,2016,3.068,15.79212121,23.45273684,0.0192,11.42231579,,,
Finland,FIN,2017,4.7952,14.75777778,22.70947368,0.0436,11.83810526,,,
Finland,FIN,2018,5.857,13.27777778,23.04105263,0.1622,12.86168421,,,
France,FRA,1965,0,46.8810922,1.0562366,0,0,,,
France,FRA,1966,0,52.2084692,1.6042422,0,0.39,,,
France,FRA,1967,0,45.3776574,2.9212234,0,0.605,,,
France,FRA,1968,0,50.4226122,3.5399394,0,0.926,,,
France,FRA,1969,0,52.9420896,4.9585668,0,1.067,,,
France,FRA,1970,0,56.6814826,5.711,0,1.3702458,,,
France,FRA,1971,0,48.8567252,9.329,0,1.3918224,,,
France,FRA,1972,0,48.831467,14.591,0,1.5151953,,,
France,FRA,1973,0,47.6962618,14.751,0,1.5500864,,,
France,FRA,1974,0,56.2302844,14.71,0,1.5770592,,,
France,FRA,1975,0,60.107937,18.248,0,1.4158849,,,
France,FRA,1976,0,48.5646282,15.778,0,1.3329,,,
France,FRA,1977,0,76.3229766,17.941,0,1.3745814,,,
France,FRA,1978,0,68.3598326,30.452,0,1.4183881,,,
France,FRA,1979,0,66.4191396,39.96,0,1.4840102,,,
France,FRA,1980,0,69.5267496,61.251,0,1.4710235,,,
France,FRA,1981,0,72.1951656,105.326,0,1.4921525,,,
France,FRA,1982,0,70.5748578,108.919,0,1.52734,,,
France,FRA,1983,0,69.4430148,144.261,0,1.5587,,,
France,FRA,1984,0,65.6901096,191.234,0,1.6223,,,
France,FRA,1985,0,62.4533336,224.1,0,1.65215,,,
France,FRA,1986,0,63.0108452,254.155,0,1.6628,,,
France,FRA,1987,0,71.0875564,265.52,0,1.7506,,,
France,FRA,1988,0,77.1172904,275.521,0,1.77325,,,
France,FRA,1989,0,46.842294,303.931,0,1.84145,,,
France,FRA,1990,0.000271526,53.866,314.081,0,1.913,,,
France,FRA,1991,0.000489604,57.602,331.34,0,2.102,,,
France,FRA,1992,0.000489604,68.956,338.445,0.001488,2.134,,,
France,FRA,1993,0.00240218,64.895,368.188,0.001683,1.974,,,
France,FRA,1994,0.004704,78.794,359.981,0.0018785,2.157,,,
France,FRA,1995,0.0047142,73.119,377.231,0.00204,2.329,,,
France,FRA,1996,0.0074302,66.044,397.34,0.0026503,2.423,,,
France,FRA,1997,0.0111284,63.764,395.483,0.0034068,2.675,,,
France,FRA,1998,0.0194972,62.093,387.99,0.0040885,2.653,,,
France,FRA,1999,0.03694443,72.514,394.244,0.0045475,2.853,,,
France,FRA,2000,0.048,66.363,415.162,0.00522325,2.986,,,
France,FRA,2001,0.131,74.268,421.076,0.0061605,3.334,,,
France,FRA,2002,0.265,60.397,436.76,0.00710345,3.537,,,
France,FRA,2003,0.388,58.943,441.07,0.0077673,3.717,,,
France,FRA,2004,0.595,59.555,448.241,0.008447984,3.782,,,
France,FRA,2005,0.962,51.48,451.529,0.01050076,3.872,,,
France,FRA,2006,2.182,56.303,450.191,0.01190605,3.841,,,
France,FRA,2007,4.07,57.604,439.73,0.018,4.216,,,
France,FRA,2008,5.694,63.654,439.447,0.042,4.436,,,
France,FRA,2009,7.912,56.994,409.736,0.174,4.578,,,
France,FRA,2010,9.945,62.714,428.521,0.62,4.917,,,
France,FRA,2011,12.052,44.791,442.388,2.078,5.48,,,
France,FRA,2012,14.913,58.666,425.406,4.016,5.392,,,
France,FRA,2013,16.033,70.716,423.685,4.735,5.388,,,
France,FRA,2014,17.249,62.83,436.479,5.913,5.818,,,
France,FRA,2015,21.249,54.444,437.428,7.262,6.453,,,
France,FRA,2016,21.4,60.043,403.195,8.16,7.639,,,
France,FRA,2017,24.31716348,49.22161717,398.3559134,9.162760493,7.994645594,,,
France,FRA,2018,28.16738103,64.2234218,413.1721053,10.15871272,8.521197318,,,
Gabon,GAB,1965,,,,,,,14.71195,
Gabon,GAB,1966,,,,,,,16.82861,
Gabon,GAB,1967,,,,,,,40.06535,
Gabon,GAB,1968,,,,,,,53.97483,
Gabon,GAB,1969,,,,,,,58.46401,
Gabon,GAB,1970,,,,,,,63.06949,
Gabon,GAB,1971,,,,,,,67.39585,
Gabon,GAB,1972,,,,,,,73.30389,
