Entity,Code,Year,Energy use (kg of oil equivalent per capita) (kWh)
Fragile and conflict affected situations,,1991,5766.5921560891
Fragile and conflict affected situations,,1992,6065.19901726235
Fragile and conflict affected situations,,1993,6327.621996190212
Fragile and conflict affected situations,,1994,6610.277180845406
Fragile and conflict affected situations,,1995,6578.381928459373
Fragile and conflict affected situations,,1996,6604.483949488163
Fragile and conflict affected situations,,1997,6914.873469512584
Fragile and conflict affected situations,,1998,6341.284335375883
Fragile and conflict affected situations,,1999,6079.356868066667
Fragile and conflict affected situations,,2000,6145.9963220775535
Fragile and conflict affected situations,,2001,6278.574588338974
Fragile and conflict affected situations,,2002,6233.102902724849
Fragile and conflict affected situations,,2003,6098.926874703896
Fragile and conflict affected situations,,2004,6140.133964691339
Fragile and conflict affected situations,,2005,6270.629930538547
Fragile and conflict affected situations,,2006,6210.990655896273
Fragile and conflict affected situations,,2007,6120.296714633115
Fragile and conflict affected situations,,2008,6285.991642089821
Fragile and conflict affected situations,,2009,6448.587084476411
Fragile and conflict affected situations,,2010,6595.470501050881
Fragile and conflict affected situations,,2011,6391.05545822369
Fragile and conflict affected situations,,2012,6586.789696004133
Fragile and conflict affected situations,,2013,6749.015686550011
Fragile and conflict affected situations,,2014,6883.8858825754505
France,FRA,1960,19681.004492714485
France,FRA,1961,20209.327256665325
France,FRA,1962,21547.31701908298
France,FRA,1963,22963.222396753652
France,FRA,1964,24143.113603616155
France,FRA,1965,24436.66703215957
France,FRA,1966,24602.287600772015
France,FRA,1967,26073.42952658619
France,FRA,1968,27391.62005836092
France,FRA,1969,29457.75070151471
France,FRA,1970,34274.64974379311
France,FRA,1971,35140.35412959052
France,FRA,1972,36760.16024855955
France,FRA,1973,39201.42455013785
France,FRA,1974,37632.477311150964
France,FRA,1975,35362.51230549905
France,FRA,1976,37548.66975148627
France,FRA,1977,36699.877679068566
France,FRA,1978,39002.77057580374
France,FRA,1979,40499.84736496761
France,FRA,1980,40300.984468741306
France,FRA,1981,39189.730231038775
France,FRA,1982,38053.97342173593
France,FRA,1983,38839.938167917244
France,FRA,1984,40011.55200330276
France,FRA,1985,41736.748839339714
France,FRA,1986,42135.13020697729
France,FRA,1987,42922.27639912758
France,FRA,1988,42476.23435749541
France,FRA,1989,43962.31977074557
France,FRA,1990,44524.39969860959
France,FRA,1991,47021.24161928754
France,FRA,1992,45985.057148435866
France,FRA,1993,46542.11473633615
France,FRA,1994,44613.98664578635
France,FRA,1995,46303.12968469486
France,FRA,1996,48752.07418058644
France,FRA,1997,47092.574066764544
France,FRA,1998,48283.424272651624
France,FRA,1999,47956.61053513677
France,FRA,2000,48095.605001600685
France,FRA,2001,49381.03747386425
France,FRA,2002,49142.192474955235
France,FRA,2003,49671.14217318998
France,FRA,2004,50029.20392466964
France,FRA,2005,49859.64071536598
France,FRA,2006,48716.24327614016
France,FRA,2007,47863.58179747142
France,FRA,2008,47806.10749587851
France,FRA,2009,45513.509530739844
France,FRA,2010,46715.94162513412
France,FRA,2011,44741.459266307524
France,FRA,2012,44620.329751135774
France,FRA,2013,44584.02032101864
France,FRA,2014,42552.6082002842
France,FRA,2015,42909.091626484216
Gabon,GAB,1971,20689.452080747044
Gabon,GAB,1972,19856.16649514046
Gabon,GAB,1973,26851.847376248978
Gabon,GAB,1974,28741.20393405955
Gabon,GAB,1975,23245.948398992823
Gabon,GAB,1976,21824.336185726963
Gabon,GAB,1977,23270.879983617513
Gabon,GAB,1978,25803.867894382292
Gabon,GAB,1979,22302.3633619242
Gabon,GAB,1980,21917.307034542573
Gabon,GAB,1981,23986.77874280857
Gabon,GAB,1982,24072.009388997976
Gabon,GAB,1983,24125.659652381848
Gabon,GAB,1984,21857.908593547938
Gabon,GAB,1985,19053.047133727257
Gabon,GAB,1986,18526.930695042443
Gabon,GAB,1987,17100.986026323437
Gabon,GAB,1988,17589.469004656934
Gabon,GAB,1989,15935.746496413858
Gabon,GAB,1990,14429.286912998417
Gabon,GAB,1991,14503.86926089454
Gabon,GAB,1992,15095.688510524842
Gabon,GAB,1993,15556.629058151977
Gabon,GAB,1994,13435.948247931621
Gabon,GAB,1995,14361.099115489103
Gabon,GAB,1996,14580.07918355035
Gabon,GAB,1997,14393.937726949573
Gabon,GAB,1998,14933.410372396727
Gabon,GAB,1999,14178.158527881635
Gabon,GAB,2000,13892.542956750063
Gabon,GAB,2001,14545.269401921478
Gabon,GAB,2002,17122.234703250673
Gabon,GAB,2003,19618.099824868645
Gabon,GAB,2004,22165.938315722353
Gabon,GAB,2005,24896.458464884876
Gabon,GAB,2006,27195.316636259726
Gabon,GAB,2007,29388.489013848444
Gabon,GAB,2008,31304.081251696305
Gabon,GAB,2009,33159.46329424727
Gabon,GAB,2010,36034.64255186832
Gabon,GAB,2011,28044.257507361024
Gabon,GAB,2012,24006.886625072508
Gabon,GAB,2013,33884.50380267995
Gabon,GAB,2014,31468.72535403866
Gambia,GMB,1990,783.8447708026108
Gambia,GMB,2004,898.0868356531979
Gambia,GMB,2005,869.7109272651229
Gambia,GMB,2006,889.2027677678589
Gambia,GMB,2007,1004.985978964549
Georgia,GEO,1990,30066.611291128705
Georgia,GEO,1991,24179.380611675206
Georgia,GEO,1992,20663.809816353718
Georgia,GEO,1993,18007.00102421043
Georgia,GEO,1994,11207.11591862761
Georgia,GEO,1995,9152.271983523453
Georgia,GEO,1996,9438.29889950391
Georgia,GEO,1997,8437.824721952515
Georgia,GEO,1998,7877.42070510106
Georgia,GEO,1999,7268.012105558672
Georgia,GEO,2000,7552.316633094179
Georgia,GEO,2001,6815.120609155572
Georgia,GEO,2002,6790.454571953179
Georgia,GEO,2003,7315.15913508486
Georgia,GEO,2004,7617.729451118965
Georgia,GEO,2005,7884.340610978523
Georgia,GEO,2006,8524.295106382984
Georgia,GEO,2007,9519.74761146497
Georgia,GEO,2008,8670.724856079401
Georgia,GEO,2009,9050.008167420816
Georgia,GEO,2010,9249.17666581763
Georgia,GEO,2011,10637.674376774197
Georgia,GEO,2012,11266.751772549022
Georgia,GEO,2013,12003.860148305108
Georgia,GEO,2014,13698.632811913109
Germany,DEU,1960,22708.605793319755
Germany,DEU,1961,23193.99548039382
Germany,DEU,1962,24711.988511597527
Germany,DEU,1963,26531.401866385677
Germany,DEU,1964,27227.53162500122
Germany,DEU,1965,27660.091081930594
Germany,DEU,1966,27768.77509700967
Germany,DEU,1967,27777.23559250491
Germany,DEU,1968,29790.507663086315
Germany,DEU,1969,32238.487107417546
Germany,DEU,1970,44901.85920982342
Germany,DEU,1971,45301.92875812115
Germany,DEU,1972,46721.63378941546
Germany,DEU,1973,49311.919452108654
Germany,DEU,1974,48360.699007146395
Germany,DEU,1975,46345.25040244145
Germany,DEU,1976,50178.58444297363
Germany,DEU,1977,50428.6965108438
Germany,DEU,1978,52147.53424981009
Germany,DEU,1979,54490.000942831764
Germany,DEU,1980,53059.502163508514
Germany,DEU,1981,51166.18294619189
Germany,DEU,1982,49518.963057581335
Germany,DEU,1983,49637.408848565254
Germany,DEU,1984,51722.29246807857
Germany,DEU,1985,53476.35069378306
Germany,DEU,1986,53371.85701698843
Germany,DEU,1987,53688.69783190934
Germany,DEU,1988,53837.336256639726
Germany,DEU,1989,52506.01573615004
Germany,DEU,1990,51420.46949399344
Germany,DEU,1991,50042.62436877214
Germany,DEU,1992,48741.14648410402
Germany,DEU,1993,47946.95145419464
Germany,DEU,1994,47552.722250087936
Germany,DEU,1995,47911.982465399444
Germany,DEU,1996,49387.41361512418
Germany,DEU,1997,48885.04617353044
Germany,DEU,1998,48581.93072389612
Germany,DEU,1999,47449.62479550761
Germany,DEU,2000,47613.92198133623
Germany,DEU,2001,48959.92848760948
Germany,DEU,2002,47780.707105881826
Germany,DEU,2003,47502.773909562
Germany,DEU,2004,47850.354856970036
Germany,DEU,2005,47526.03462674932
Germany,DEU,2006,48900.13403867078
Germany,DEU,2007,46354.9930349426
Germany,DEU,2008,46948.34198295976
Germany,DEU,2009,44083.528392796085
Germany,DEU,2010,46486.03366401751
Germany,DEU,2011,45005.9627438351
Germany,DEU,2012,45088.90645060602
Germany,DEU,2013,45816.72881429811
Germany,DEU,2014,43955.14213873374
Germany,DEU,2015,44398.099691270116
Ghana,GHA,1971,3947.8155949181587
Ghana,GHA,1972,4058.0787835359465
Ghana,GHA,1973,4185.252718390189
Ghana,GHA,1974,4278.420115165365
Ghana,GHA,1975,4329.17137903049
Ghana,GHA,1976,4249.554812943056
Ghana,GHA,1977,4437.020724463165
Ghana,GHA,1978,4356.0158255846045
Ghana,GHA,1979,4309.324082956169
Ghana,GHA,1980,4331.874151779647
Ghana,GHA,1981,4403.508972481033
Ghana,GHA,1982,4381.12676014654
Ghana,GHA,1983,3589.7057466819383
Ghana,GHA,1984,3706.9825689833556
Ghana,GHA,1985,3980.4333195346985
Ghana,GHA,1986,4016.5379834216174
Ghana,GHA,1987,4231.278247239203
Ghana,GHA,1988,4029.0250922932164
Ghana,GHA,1989,4228.304744021203
Ghana,GHA,1990,4206.564129294938
Ghana,GHA,1991,4233.871286000331
Ghana,GHA,1992,4264.773448455989
Ghana,GHA,1993,4347.046509556354
Ghana,GHA,1994,4403.164379632448
Ghana,GHA,1995,4490.38997063745
Ghana,GHA,1996,4530.571666129008
Ghana,GHA,1997,4620.857236706253
Ghana,GHA,1998,4768.267411615589
Ghana,GHA,1999,4834.011748379613
Ghana,GHA,2000,3854.2190128372745
Ghana,GHA,2001,3782.5167621316614
Ghana,GHA,2002,3664.7665826060916
Ghana,GHA,2003,3379.012028396453
Ghana,GHA,2004,3290.1757474411233
Ghana,GHA,2005,3177.275045702565
Ghana,GHA,2006,3297.496294671679
Ghana,GHA,2007,3212.5192619346517
Ghana,GHA,2008,3130.200046011274
Ghana,GHA,2009,3304.2706133590013
Ghana,GHA,2010,3514.290018514933
Ghana,GHA,2011,3660.272931521302
Ghana,GHA,2012,3867.296428806401
Ghana,GHA,2013,3951.9454718623874
Ghana,GHA,2014,3896.637653846191
Gibraltar,GIB,1971,11894.675257196315
Gibraltar,GIB,1972,9783.042193512914
Gibraltar,GIB,1973,11274.879431655163
Gibraltar,GIB,1974,11204.74836034934
Gibraltar,GIB,1975,12287.819663263239
Gibraltar,GIB,1976,10669.63149754556
Gibraltar,GIB,1977,10240.716340044142
Gibraltar,GIB,1978,9796.617524709642
Gibraltar,GIB,1979,13220.13089438979
Gibraltar,GIB,1980,12474.050938160726
Gibraltar,GIB,1981,10274.687479396061
Gibraltar,GIB,1982,12129.177775583457
Gibraltar,GIB,1983,12764.559457591467
Gibraltar,GIB,1984,12399.324979389998
Gibraltar,GIB,1985,13979.331611878051
Gibraltar,GIB,1986,16864.740367950933
Gibraltar,GIB,1987,19383.985005379276
Gibraltar,GIB,1988,22731.955614374405
Gibraltar,GIB,1989,22034.68081470845
Gibraltar,GIB,1990,22944.565560279785
Gibraltar,GIB,1991,30130.028755306037
Gibraltar,GIB,1992,36327.767112563364
Gibraltar,GIB,1993,36403.866927725016
Gibraltar,GIB,1994,41589.84479009864
Gibraltar,GIB,1995,40457.13868709992
Gibraltar,GIB,1996,40899.45856099003
Gibraltar,GIB,1997,42152.572726678474
Gibraltar,GIB,1998,44140.08084153117
Gibraltar,GIB,1999,45744.69168468267
Gibraltar,GIB,2000,47687.10295060936
Gibraltar,GIB,2001,48518.38496844516
Gibraltar,GIB,2002,48983.964303829525
Gibraltar,GIB,2003,49786.446090794394
Gibraltar,GIB,2004,53258.224228743406
Gibraltar,GIB,2005,54720.62708430733
Gibraltar,GIB,2006,56529.16057716127
Gibraltar,GIB,2007,56112.69301753305
Gibraltar,GIB,2008,56750.43474275936
Gibraltar,GIB,2009,60686.96049277831
Gibraltar,GIB,2010,60617.28825815781
Gibraltar,GIB,2011,58464.38078132014
Gibraltar,GIB,2012,59449.87032685957
Gibraltar,GIB,2013,63198.226478673416
Gibraltar,GIB,2014,66977.223984958
Greece,GRC,1960,3361.7337010042975
Greece,GRC,1961,3750.5654241163097
Greece,GRC,1962,4071.6776289195573
Greece,GRC,1963,4277.6469348585615
Greece,GRC,1964,5042.295151043506
Greece,GRC,1965,5567.930612760928
Greece,GRC,1966,6363.901128569062
Greece,GRC,1967,7067.576073618788
Greece,GRC,1968,7583.708972841626
Greece,GRC,1969,8437.862907288963
Greece,GRC,1970,10150.474756295089
Greece,GRC,1971,11444.40934563057
Greece,GRC,1972,13197.566919214036
Greece,GRC,1973,15383.744650908307
Greece,GRC,1974,14611.335784491455
Greece,GRC,1975,15098.116746500169
Greece,GRC,1976,16120.348423784942
Greece,GRC,1977,17090.859860133995
Greece,GRC,1978,17740.908322082854
Greece,GRC,1979,18583.878511661518
Greece,GRC,1980,18070.480192647068
Greece,GRC,1981,17506.399266138
Greece,GRC,1982,17878.539616832808
Greece,GRC,1983,18597.18665488189
Greece,GRC,1984,19221.249680546323
Greece,GRC,1985,20547.490366709226
Greece,GRC,1986,19466.503889301883
Greece,GRC,1987,20839.02227817447
Greece,GRC,1988,22130.895070759852
Greece,GRC,1989,24342.919835060136
Greece,GRC,1990,24454.141479987014
Greece,GRC,1991,24360.448075843924
Greece,GRC,1992,24770.673226169172
Greece,GRC,1993,24315.566300189843
Greece,GRC,1994,24867.8702153407
Greece,GRC,1995,24971.19724737939
Greece,GRC,1996,25656.988297451146
Greece,GRC,1997,26541.25371309336
Greece,GRC,1998,27793.29436410161
Greece,GRC,1999,27796.66373280499
Greece,GRC,2000,29152.22259177659
Greece,GRC,2001,29983.443786173815
Greece,GRC,2002,30211.812604120554
Greece,GRC,2003,31010.855801619087
Greece,GRC,2004,31534.358766354526
Greece,GRC,2005,32017.985463963294
Greece,GRC,2006,31896.78644403876
Greece,GRC,2007,31805.210356218435
Greece,GRC,2008,31930.088922561667
Greece,GRC,2009,30815.55976370616
Greece,GRC,2010,28866.940649513454
Greece,GRC,2011,28002.28062047212
Greece,GRC,2012,27949.570390649653
Greece,GRC,2013,24748.764084886265
Greece,GRC,2014,24700.932473823756
Greece,GRC,2015,25377.48681692608
Grenada,GRD,1990,5130.4720159322
Grenada,GRD,2004,8383.533354114714
Grenada,GRD,2005,8924.516022496571
Grenada,GRD,2006,9122.982016095453
Grenada,GRD,2007,9094.182611549822
Guatemala,GTM,1971,5501.682028136078
Guatemala,GTM,1972,5519.7336510721825
Guatemala,GTM,1973,5611.843216431076
Guatemala,GTM,1974,5615.50621523705
Guatemala,GTM,1975,6023.43236611806
Guatemala,GTM,1976,6280.671317826639
Guatemala,GTM,1977,6496.347409421548
Guatemala,GTM,1978,6491.751393803144
Guatemala,GTM,1979,6719.564284151248
Guatemala,GTM,1980,6055.517290617
Guatemala,GTM,1981,5745.448858954838
Guatemala,GTM,1982,5506.389019779571
Guatemala,GTM,1983,5190.347840680411
Guatemala,GTM,1984,5350.8937227469205
Guatemala,GTM,1985,5320.940308687078
Guatemala,GTM,1986,4988.45395162517
Guatemala,GTM,1987,5148.660082730768
Guatemala,GTM,1988,5232.249547218996
Guatemala,GTM,1989,5307.39071749352
Guatemala,GTM,1990,5537.823409216053
Guatemala,GTM,1991,5562.484238031814
Guatemala,GTM,1992,5730.833370070737
Guatemala,GTM,1993,5579.61362823196
Guatemala,GTM,1994,5744.756142098488
Guatemala,GTM,1995,5944.768187774428
Guatemala,GTM,1996,5973.6008297051285
Guatemala,GTM,1997,6112.261811886765
Guatemala,GTM,1998,6500.172350099034
Guatemala,GTM,1999,6981.162216920166
Guatemala,GTM,2000,7028.192677497047
Guatemala,GTM,2001,7010.500169979804
Guatemala,GTM,2002,6902.906739440113
Guatemala,GTM,2003,7008.405425776519
Guatemala,GTM,2004,7050.659525628229
Guatemala,GTM,2005,6926.716747245806
Guatemala,GTM,2006,6876.971933583975
Guatemala,GTM,2007,7225.430639915107
Guatemala,GTM,2008,6773.310706003262
Guatemala,GTM,2009,7606.406660199404
Guatemala,GTM,2010,8103.721546692755
Guatemala,GTM,2011,8479.996381678162
Guatemala,GTM,2012,8432.372508489258
Guatemala,GTM,2013,8981.879519606495
Guatemala,GTM,2014,9653.999220274809
Guinea-Bissau,GNB,1990,857.4708421385388
Guinea-Bissau,GNB,2004,740.6847879615951
Guinea-Bissau,GNB,2005,732.7506919711074
Guinea-Bissau,GNB,2006,740.9378984036603
Guinea-Bissau,GNB,2007,764.0954993160242
Guyana,GUY,1990,5978.212001200041
Guyana,GUY,2004,7411.368558854364
Guyana,GUY,2005,7666.130454120537
Guyana,GUY,2006,7757.4603022141155
Guyana,GUY,2007,7775.425910152715
Haiti,HTI,1971,3650.1829963771215
Haiti,HTI,1972,3696.13141230704
Haiti,HTI,1973,3726.4008658530543
Haiti,HTI,1974,3814.4450156340845
Haiti,HTI,1975,3878.7971769275987
Haiti,HTI,1976,4034.955004968264
Haiti,HTI,1977,4075.54562186565
Haiti,HTI,1978,4163.939984761172
Haiti,HTI,1979,4238.3724690843
Haiti,HTI,1980,4258.330016896247
Haiti,HTI,1981,3465.772063758205
Haiti,HTI,1982,3510.487487798618
Haiti,HTI,1983,3528.669135655858
Haiti,HTI,1984,3480.1816074120457
Haiti,HTI,1985,3428.1292661016737
Haiti,HTI,1986,2608.51832151852
Haiti,HTI,1987,2632.181887659341
Haiti,HTI,1988,2666.2662115600097
Haiti,HTI,1989,2661.545136063716
Haiti,HTI,1990,2556.193580264716
Haiti,HTI,1991,2502.1502277041186
Haiti,HTI,1992,2547.84768460703
Haiti,HTI,1993,2415.074680259016
Haiti,HTI,1994,2176.6914951847652
Haiti,HTI,1995,2518.2073238134017
Haiti,HTI,1996,2837.7186392457597
Haiti,HTI,1997,2936.146861587304
Haiti,HTI,1998,2886.1949537221317
Haiti,HTI,1999,2873.842541726363
Haiti,HTI,2000,2734.7327668085954
Haiti,HTI,2001,2748.037104574515
Haiti,HTI,2002,3039.785539642228
Haiti,HTI,2003,2873.5786613835658
Haiti,HTI,2004,2917.6369942554006
Haiti,HTI,2005,4276.316285028697
Haiti,HTI,2006,4334.8030465519905
Haiti,HTI,2007,4471.92749230424
Haiti,HTI,2008,4460.3343380014585
Haiti,HTI,2009,4457.017579649387
Haiti,HTI,2010,4415.58351584866
Haiti,HTI,2011,4505.121619855345
Haiti,HTI,2012,4602.911754157991
Haiti,HTI,2013,4568.828552300208
Haiti,HTI,2014,4568.277591055858
Heavily indebted poor countries (HIPC),,2000,4472.32232628845
Heavily indebted poor countries (HIPC),,2001,4459.711152354311
Heavily indebted poor countries (HIPC),,2002,4530.817641430583
Heavily indebted poor countries (HIPC),,2003,4506.6637163193345
Heavily indebted poor countries (HIPC),,2004,4576.750529246002
Heavily indebted poor countries (HIPC),,2005,4613.684891595452
Heavily indebted poor countries (HIPC),,2006,4656.862502265659
Heavily indebted poor countries (HIPC),,2007,4617.817826135136
Heavily indebted poor countries (HIPC),,2008,4636.65024578174
Heavily indebted poor countries (HIPC),,2009,4654.948120666253
